"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
3839,2852,"Weslemkoon Lake",8462,"Core top",0,0,7190,30,-35,100,67.5,0
3839,2852,"Weslemkoon Lake",8463,"Radiocarbon",3270,95,7190,30,2970,3570,300,1
3839,2852,"Weslemkoon Lake",8464,"Radiocarbon",4810,175,7190,30,4590,5030,220,1
3839,2852,"Weslemkoon Lake",8465,"Radiocarbon",6750,285,7190,30,6490,7010,260,1
