"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
3542,1813,"Pickerel Lake",8188,"Core top",0,190,11140,0,-20,20,"NAPD 1","Chron uses top, European settlement horizon, and one basal C14 date on wood, and 2 pollen stratigraphc dates based on core 65-B; cores correlated by pollen stratigraphy (see Haworth 1972).",TRUE,395,-97.29067,-97.26299
3542,1813,"Pickerel Lake",8189,"Biostratigraphic, pollen",100,230,11140,0,50,150,"NAPD 1","Chron uses top, European settlement horizon, and one basal C14 date on wood, and 2 pollen stratigraphc dates based on core 65-B; cores correlated by pollen stratigraphy (see Haworth 1972).",TRUE,395,-97.29067,-97.26299
3542,1813,"Pickerel Lake",8190,"Biostratigraphic, pollen",4480,400,11140,0,4280,4680,"NAPD 1","Chron uses top, European settlement horizon, and one basal C14 date on wood, and 2 pollen stratigraphc dates based on core 65-B; cores correlated by pollen stratigraphy (see Haworth 1972).",TRUE,395,-97.29067,-97.26299
3542,1813,"Pickerel Lake",8191,"Biostratigraphic, pollen",8850,860,11140,0,8550,9150,"NAPD 1","Chron uses top, European settlement horizon, and one basal C14 date on wood, and 2 pollen stratigraphc dates based on core 65-B; cores correlated by pollen stratigraphy (see Haworth 1972).",TRUE,395,-97.29067,-97.26299
3542,1813,"Pickerel Lake",8192,"Radiocarbon",10670,947.5,11140,0,10530,10810,"NAPD 1","Chron uses top, European settlement horizon, and one basal C14 date on wood, and 2 pollen stratigraphc dates based on core 65-B; cores correlated by pollen stratigraphy (see Haworth 1972).",TRUE,395,-97.29067,-97.26299
