labid,age,error,depth,cc
WIS-225,1550,50,15,1
WIS-113,2170,80,35,1
WIS-112b,5130,100,69,1
WIS-112a,5140,100,69,1
WIS-66,5970,110,120,1
WIS-60,6060,110,120,1
WIS-72,6530,130,135,1
