depth	min	max	median	mean
0	-64	-58	-61	-61
3	-57	59	-13	-11
5	-54	138	18	23
8	-29	163	70	68
10	-22	196	100	98
13	96	210	153	154
15	138	228	195	191
18	187	238	215	215
20	204	259	230	230
23	228	282	249	251
25	233	313	261	264
28	246	349	287	290
30	251	389	302	307
33	527	823	699	694
35	657	1165	965	952
38	893	1300	1157	1148
40	1008	1563	1274	1278
43	1081	1603	1355	1352
45	1119	1652	1406	1401
48	1216	1692	1481	1475
50	1258	1734	1533	1524
53	1380	1766	1607	1598
55	1422	1806	1662	1648
58	1591	1841	1722	1721
60	1647	1876	1769	1770
63	1733	1979	1852	1852
65	1751	2093	1902	1907
68	1853	2151	1989	1994
70	1890	2229	2050	2052
73	1943	2253	2115	2106
75	1962	2283	2153	2142
76	1984	2294	2197	2165
