"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1849,1790,"Paradise Lake",5234,"Core top",0,205,10980,0,-50,50,50,0
1849,1790,"Paradise Lake",5235,"Radiocarbon, average of two or more dates",6050,335,10980,0,5990,6110,60,1
1849,1790,"Paradise Lake",5235,"Radiocarbon, average of two or more dates",6050,335,10980,0,5990,6110,60,1
1849,1790,"Paradise Lake",5236,"Radiocarbon",9810,458,10980,0,9690,9930,120,1
