depth	min	max	median	mean
0	644	1191	969	948
8	692	1204	1005	986
16	742	1219	1045	1024
24	800	1247	1081	1062
32	859	1255	1115	1098
40	889	1273	1154	1135
48	999	1278	1176	1169
56	1095	1284	1199	1204
64	1135	1296	1223	1230
72	1160	1310	1251	1248
80	1181	1330	1273	1265
88	1211	1335	1286	1282
96	1230	1348	1301	1299
104	1305	1386	1339	1340
112	1314	1611	1383	1404
120	1319	1851	1428	1469
128	1360	2139	1581	1630
136	1377	2662	1703	1790
144	1428	2999	1837	1945
152	1468	3147	2011	2092
160	1493	3486	2159	2240
168	1609	3553	2341	2400
176	1658	3769	2511	2561
184	1737	4038	2670	2713
192	1813	4163	2810	2858
200	1870	4335	2959	3003
208	1968	4442	3103	3140
216	2043	4621	3249	3277
224	2142	4751	3406	3422
232	2249	4848	3571	3574
240	2313	4991	3736	3725
248	2409	5073	3891	3859
256	2486	5190	4045	3993
264	2615	5312	4196	4127
272	2811	5390	4335	4262
280	2904	5519	4475	4398
288	3076	5591	4640	4546
296	3217	5702	4788	4695
304	3488	5823	4940	4865
312	3806	5877	5119	5056
320	3915	6005	5343	5247
328	4343	6032	5486	5413
336	4619	6077	5664	5579
344	4963	6139	5807	5738
352	5476	6166	5914	5889
360	5809	6235	6041	6039
368	6030	6581	6214	6237
376	6048	7278	6346	6435
384	6115	7680	6494	6611
400	6180	8155	6813	6918
408	6298	8265	6995	7079
416	6359	8508	7164	7241
424	6461	8711	7335	7401
432	6552	8839	7506	7561
440	6617	9024	7677	7720
448	6784	9153	7849	7890
456	6861	9344	8040	8059
464	7002	9512	8230	8235
472	7179	9638	8421	8418
480	7272	9881	8599	8600
488	7461	9977	8782	8772
496	7600	10095	8965	8945
504	7814	10202	9137	9115
512	8052	10278	9318	9283
520	8176	10445	9498	9451
528	8458	10502	9677	9626
536	8627	10586	9873	9801
544	8853	10677	10042	9967
552	9123	10738	10198	10123
560	9269	10873	10379	10280
568	9826	10918	10494	10447
576	10351	10967	10607	10615
584	10605	11053	10731	10753
592	10646	11122	10850	10862
600	10674	11282	10969	10971
608	10764	11308	11082	11070
616	10800	11366	11197	11169
624	10832	11455	11267	11239
632	10858	11557	11298	11281
640	10872	11686	11325	11322
648	10904	11737	11363	11362
656	10928	11818	11398	11402
664	10953	11888	11433	11442
670	10977	11939	11467	11473
672	10982	11953	11476	11483
700	11078	12197	11615	11628
740	11255	12536	11817	11837
780	11414	12794	12015	12042
900	11875	13595	12628	12659
