labid,age,error,depth,cc
Core top,-20,20,0,0
Other dating methods,24,20,25,0
Biostratigraphic_ pollen,113,50,63,0
Dal-177,2450,135,196,1
WIS-668,3375,60,233.5,1
Dal-201,5500,175,366,1
WIS-670,8945,90,503.5,1
Dal-203,9740,600,538,1
WIS-672,11425,110,613.5,1
Dal-205,11920,770,651,1
WIS-676,13195,125,676,1
