"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
2292,2214,"Ross Pond",6062,"Core top",-34,0,12510,-20,-34,0,17,0
2292,2214,"Ross Pond",6064,"Radiocarbon",1910,67.5,12510,-20,1835,1985,75,1
2292,2214,"Ross Pond",6065,"Radiocarbon",3750,107.5,12510,-20,3695,3805,55,1
2292,2214,"Ross Pond",6066,"Radiocarbon",5190,152.5,12510,-20,5135,5245,55,1
2292,2214,"Ross Pond",6067,"Radiocarbon",8480,275,12510,-20,8385,8575,95,1
2292,2214,"Ross Pond",6068,"Radiocarbon",9500,435,12510,-20,9350,9650,150,1
2292,2214,"Ross Pond",6069,"Radiocarbon",11770,526,12510,-20,11610,11930,160,1
