labid,age,error,depth,cc
Core top,-55,2,0,0
unassigned,-13,2,4.5,0
unassigned,0,4,5.5,0
unassigned,15,6,6.5,0
unassigned,42,11,7.5,0
unassigned,92,25,8.5,0
unassigned,142,46,9.5,0
CURL-5738,400,35,27.5,1
CURL-5739,2160,30,49.5,1
CURL-5740,3760,35,73.5,1
CURL-5741,6030,40,109.5,1
Tephra,7627,150,122,0
Tephra,7798,48,126,0
CURL-5742,7190,60,129.5,1
CURL-5743,8260,45,152.5,1
CURL-5962,10080,55,175.5,1
AA-55857,10380,100,204.5,1
