depth	min	max	median	mean
1	-52	-42	-46	-46
6	-2	12	5	5
9	25	46	36	36
12	51	82	67	67
15	76	117	98	97
18	136	205	181	176
21	188	300	267	256
24	238	398	353	335
27	286	498	438	414
30	333	599	523	493
33	568	894	766	758
36	775	1218	1034	1023
39	970	1552	1301	1288
42	1139	1897	1571	1553
45	1298	2248	1839	1818
48	1799	2271	2051	2044
51	2052	2498	2274	2271
54	2091	2964	2473	2498
57	2116	3474	2684	2725
60	2129	3988	2890	2951
63	2565	4021	3165	3211
66	2997	4065	3440	3471
69	3411	4113	3716	3731
72	3797	4208	3987	3990
75	4018	4487	4252	4250
78	4144	4812	4474	4477
81	4184	5234	4690	4703
84	4207	5700	4900	4930
87	4226	6162	5119	5156
90	4241	6643	5335	5383
93	4715	6663	5596	5633
96	5174	6685	5852	5884
99	5620	6710	6116	6135
102	6040	6778	6377	6385
105	6369	7014	6625	6636
108	6609	7093	6794	6802
111	6818	7179	6963	6968
114	6957	7309	7136	7134
117	7045	7528	7307	7300
120	7116	7775	7476	7466
123	7419	7828	7640	7634
126	7686	7913	7803	7803
132	7892	8411	8126	8139
135	7934	8722	8288	8308
138	8112	8766	8409	8423
141	8269	8824	8531	8538
144	8400	8910	8650	8653
147	8499	9050	8764	8768
150	8576	9222	8875	8883
153	9089	9493	9297	9299
156	9337	9991	9735	9715
159	9476	10537	10182	10131
162	9599	11111	10623	10546
165	9714	11701	11066	10962
168	10206	11718	11199	11132
171	10690	11747	11333	11301
174	11137	11792	11470	11471
177	11358	11938	11639	11640
180	11414	12291	11794	11810
183	11484	12323	11851	11863
186	11533	12351	11908	11917
189	11558	12387	11968	11971
192	11584	12443	12025	12024
195	11602	12536	12078	12078
198	11758	12557	12151	12153
201	11857	12589	12229	12228
204	11912	12650	12313	12303
207	11953	12788	12387	12378
210	11981	12978	12451	12453
213	12102	13721	12699	12749
216	12168	14877	12894	13045
219	12203	16049	13072	13340
222	12236	17227	13261	13636
