depth	min	max	median	mean
12	54	491	120	182
13	69	531	132	200
14	84	572	144	219
15	97	613	157	237
16	110	656	169	256
17	122	696	182	274
18	134	737	194	293
19	145	779	207	311
20	156	823	220	329
21	163	829	225	336
21.000005	163	830	225	336
22	169	835	232	342
23	175	839	238	349
24	181	844	244	355
25	187	850	250	361
26	193	857	256	367
27	197	862	263	374
28	201	868	269	380
29	205	875	276	386
30	209	880	282	393
31	212	885	289	399
32	215	892	296	405
33	217	898	302	412
34	219	903	310	418
35	222	909	317	424
36	224	915	324	431
37	226	922	331	437
38	228	929	338	443
39	230	936	345	450
40	231	942	353	456
41	374	977	486	569
42	459	1016	641	682
43	532	1059	785	795
44	600	1155	909	908
45	665	1339	1016	1022
46	731	1534	1123	1135
47	795	1728	1220	1248
48	861	1925	1320	1361
48.5	892	2023	1367	1418
50	979	2319	1519	1587
51	1024	2517	1625	1700
52	1064	2715	1733	1813
53	1098	2913	1844	1927
55	1164	3313	2067	2153
56	1188	3512	2178	2266
57	1215	3711	2291	2379
58	1242	3912	2404	2492
61	1322	4334	2655	2739
63	1351	4390	2698	2781
65	1385	4452	2741	2823
