labid,age,error,depth,cc
Core top,0,35,0,0
WAT-1770,3820,60,17.5,1
WAT-1771,5600,60,47.5,1
WAT-1772,6150,60,62.5,1
WAT-1773,7150,70,102.5,1
TO-827,7470,80,105,1
