"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
16149,10510,"Nelson Basin midden",35495,"Radiocarbon",4580,0,4660,4500,4500,4660,"Neotoma 1",NA,TRUE,1010,-116.73333,35.35,0,80,1
