"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
373,362,"Chism 2",1189,"Core top",0,0,6290,0,0,0,0,0
373,362,"Chism 2",1190,"Radiocarbon",6430,276,6290,0,6270,6590,160,1
