depth	min	max	median	mean
0	-82	75	-1	-2
15	35	297	140	145
25	967	1588	1344	1328
35	1663	2373	2081	2067
50	2196	2718	2478	2475
65	2589	3029	2798	2804
75	2738	3326	2987	2999
80	2836	3399	3068	3081
100	3230	4276	3680	3702
125	4585	5371	5030	5024
130	4730	5593	5213	5202
155	5647	6311	5978	5978
170	5894	7071	6384	6410
175	5962	7223	6530	6547
190	6275	7659	6963	6967
200	6545	7902	7253	7247
210	6750	8116	7554	7522
220	7269	8227	7823	7805
230	7692	8393	8084	8072
235	7891	8478	8206	8198
245	8094	8730	8410	8411
260	8341	9056	8664	8672
275	8592	9319	8921	8933
285	8684	9627	9086	9105
290	8766	9693	9174	9188
300	8866	9930	9341	9355
320	9168	10261	9682	9689
325	9239	10344	9770	9772
330	9295	10452	9852	9856
345	9543	10692	10110	10104
350	9667	10777	10193	10192
352	9704	10816	10227	10228
355	9750	10885	10282	10281
356	9760	10911	10299	10298
357	9774	10929	10318	10316
358	9786	10953	10336	10334
359	9802	10971	10355	10351
