depth	min	max	median	mean
452	10182	11458	10801	10811
454	10235	11496	10896	10889
456	10280	11542	10994	10968
458	10325	11604	11081	11047
460	10359	11694	11162	11126
462	10478	11755	11235	11206
464	10681	11771	11308	11288
466	10866	11797	11379	11370
468	11045	11825	11454	11451
470	11194	11870	11536	11533
472	11296	11923	11622	11615
475	11385	12087	11744	11737
481	11635	12259	11935	11937
487	11795	12431	12130	12127
493	11977	12629	12316	12317
499	12260	12740	12510	12508
505	12416	12948	12703	12699
511	12654	13052	12831	12838
517	12762	13197	12967	12968
523	12822	13392	13079	13083
526	12860	13424	13125	13127
528	12880	13447	13159	13156
530	12898	13473	13190	13185
531	12905	13489	13205	13200
532	12912	13504	13220	13215
533	12924	13528	13235	13229
535	12940	13580	13263	13258
537	12980	13613	13289	13288
539	13042	13627	13315	13318
541	13090	13643	13343	13348
543	13141	13662	13372	13378
545	13185	13680	13401	13408
548	13233	13714	13444	13453
550	13259	13741	13472	13483
552	13294	13780	13505	13518
559	13369	14065	13636	13658
568	13449	14484	13796	13840
580	13558	14926	14040	14095
