depth	min	max	median	mean
0	-52	0	-14	-17
10	31	291	132	140
20	119	441	275	275
30	244	554	408	406
40	438	639	539	544
45	526	786	633	635
50	582	950	734	743
55	648	1078	838	847
60	735	1195	949	954
65	848	1299	1066	1068
70	971	1480	1203	1207
75	1088	1784	1374	1390
85	1337	2235	1739	1752
95	1669	2615	2106	2114
105	2077	2963	2475	2488
115	2500	3589	3022	3029
120	2772	3887	3351	3344
125	3096	4109	3639	3628
130	3559	4399	4015	4007
135	4081	4773	4420	4422
140	4324	5441	4781	4812
145	4576	5862	5160	5179
150	4866	6150	5551	5540
155	5255	6384	5968	5924
165	6138	7030	6538	6558
170	6358	7351	6810	6821
175	6557	7611	7076	7078
180	6812	7826	7327	7325
183	7058	7934	7470	7474
191	7572	8637	7999	8031
195	7732	9329	8355	8410
200	8045	9904	8898	8917
205	8449	10304	9438	9417
210	9038	10685	9999	9958
215	9847	10965	10479	10460
220	10553	11357	10938	10945
222.5	10818	11482	11142	11146
225	10953	11717	11342	11346
226	11154	11783	11446	11454
228.5	11325	12253	11701	11724
230	11367	12676	11830	11886
232.5	11520	12848	12183	12165
235	11602	13257	12512	12444
237.5	11692	13422	12708	12602
240	11771	13748	12845	12760
241	11817	13811	12888	12812
242	11850	13867	12934	12864
