labid,age,error,depth,cc
Core top,-30,5,865,0
Biostratigraphic_ pollen,60,20,892,0
CAMS-9157,560,60,1047,1
CAMS-9158,1360,60,1254,1
CAMS-9159,2090,60,1431,1
CAMS-9160,3730,60,1614,1
CAMS-11061,5260,60,1750,1
CAMS-11062,6350,60,1868,1
CAMS-13624,7250,60,1916,1
CAMS-13623,7480,60,1916,1
CAMS-13625,9540,60,1978,1
WIS-1873,9240,90,2030,1
