depth	min	max	median	mean
1	-158	150	-25	-19
2	-151	161	-16	-10
3	-143	173	-8	-1
4	-138	182	1	7
5	-135	193	9	16
6	-132	210	18	25
7	-126	231	25	34
8	-123	250	33	43
9	-120	271	40	52
10	-117	292	47	60
11	-113	317	55	69
12	-111	341	62	78
13	-109	368	68	87
14	-108	396	76	96
15	-107	421	82	105
16	-105	448	88	114
17	-103	474	94	122
18	-102	501	100	131
19	-101	527	106	140
20	-99	554	112	149
21	-88	559	122	158
22	-80	565	131	166
23	-73	571	141	175
24	-67	577	151	183
25	-60	583	162	192
26	-54	588	173	200
27	-50	595	182	209
28	-47	602	192	217
29	-42	610	202	226
30	-39	620	211	234
31	-36	632	220	243
32	-33	641	231	251
33	-30	650	240	260
34	-28	659	250	268
35	-25	678	257	277
36	-23	694	265	285
37	-22	708	273	294
38	-19	725	282	302
39	-17	740	290	311
40	-16	753	298	320
50	57	809	385	399
60	88	908	473	479
70	172	956	559	560
80	215	1041	649	641
90	299	1078	731	719
100	344	1153	815	796
113.16	517	1187	924	904
126.32	720	1237	1029	1015
139.48	912	1276	1145	1129
152.64	1021	1321	1210	1201
165.8	1080	1427	1266	1262
178.96	1116	1511	1312	1312
192.12	1166	1555	1363	1362
204.94	1214	1604	1410	1410
217.76	1257	1650	1460	1458
230.58	1327	1681	1507	1507
243.4	1394	1732	1557	1561
256.22	1451	1835	1625	1633
269.04	1519	1989	1725	1731
281.86	1568	2231	1819	1841
294.68	1636	2327	1951	1960
307.18	1726	2444	2069	2073
319.68	1782	2557	2195	2184
332.18	1956	2601	2300	2298
344.68	2179	2671	2409	2428
357.18	2362	2922	2560	2585
369.68	2435	3199	2755	2771
382.18	2502	3593	2924	2963
394.68	2585	3681	3155	3148
406.88	2781	3807	3342	3332
419.07	2927	3914	3558	3518
431.27	3334	3971	3704	3690
443.46	3590	4057	3858	3847
455.66	3748	4177	3971	3971
467.85	3816	4321	4055	4062
480.05	3864	4436	4126	4134
492.25	3936	4488	4207	4208
504.37	4002	4569	4282	4282
516.49	4076	4637	4361	4358
528.61	4184	4699	4428	4432
540.73	4271	4761	4500	4506
552.85	4423	4813	4574	4589
564.97	4469	4923	4657	4669
577.09	4503	5030	4736	4745
589.21	4569	5106	4815	4820
601.41	4613	5198	4893	4896
613.61	4685	5248	4974	4972
625.8	4777	5319	5046	5046
638	4854	5384	5117	5119
650.19	5004	5439	5207	5210
662.39	5076	5596	5303	5308
674.58	5128	5753	5410	5418
686.78	5197	5908	5516	5527
698.9	5243	6029	5633	5634
711.02	5345	6091	5752	5740
723.14	5446	6171	5865	5849
735.26	5600	6213	5980	5961
747.38	5921	6270	6113	6109
759.5	6022	6663	6263	6280
771.62	6117	7033	6492	6515
783.75	6220	7492	6709	6750
795.87	6312	7643	6984	6979
808.26	6508	7806	7235	7218
820.91	6667	7951	7521	7464
833.57	7325	8010	7723	7709
846.23	7629	8122	7909	7895
858.89	7763	8257	8022	8021
871.55	7848	8340	8102	8100
884.21	7918	8431	8177	8175
