labid,age,error,depth,cc
Core top,-52,54,0,0
unassigned,1310,48,150,1
unassigned,1660,49,250,1
unassigned,2390,44,350,1
unassigned,3630,45,450,1
unassigned,4060,47,550,1
unassigned,4540,49,650,1
unassigned,5350,52,750,1
unassigned,7170,79,850,1
unassigned,7550,66,916,1
unassigned,8650,96,964,1
