labid,age,error,depth,cc
Core top,-57,59,0,0
CAMS 38081,340,30,99.5,1
CAMS 38082,1250,30,199.5,1
CAMS 42064,1540,25,235.5,1
CAMS 38083,2010,30,299.5,1
CAMS 42065,1535,25,375.5,1
CAMS 38084,4305,40,499,1
CAMS 38085,5555,50,599,1
CAMS 38086,7320,80,699,1
CAMS 42066,7365,25,712,1
CAMS 38087,7420,40,799.5,1
CAMS 38088,8910,50,899,1
CAMS 38089,9565,40,1013.5,1
