depth	min	max	median	mean
91	63	387	189	200
101	78	427	215	227
111	101	458	242	254
121	119	501	270	282
131	145	526	296	309
141	164	561	323	336
151	189	590	350	362
161	207	622	375	389
171	232	648	402	416
181	252	680	428	442
191	284	708	454	470
201	308	739	481	497
231	393	824	558	578
233	398	829	563	583
235	403	833	568	588
237	407	839	573	594
239	411	847	579	599
241	418	852	584	604
243	425	855	588	610
245	432	861	593	615
247	439	868	598	621
249	445	872	603	626
251	451	876	608	631
253	456	881	613	637
255	460	885	619	642
257	465	891	623	647
259	469	900	629	653
261	476	910	633	658
263	484	914	638	664
265	491	919	643	669
267	499	924	647	674
269	506	932	651	680
271	514	939	656	685
273	521	952	661	690
275	526	957	666	696
277	531	964	671	701
279	536	973	675	706
281	544	977	680	712
283	554	983	684	717
285	563	989	688	723
287	571	996	693	728
289	580	1002	697	734
291	588	1006	701	739
293	597	1012	705	745
295	605	1016	710	750
297	611	1023	714	756
299	616	1028	719	761
301	624	1040	725	768
303	632	1054	733	776
305	638	1066	741	784
311	655	1106	768	807
321	675	1206	806	847
331	706	1278	846	887
341	728	1352	885	927
351	761	1437	924	968
361	786	1527	963	1008
371	826	1601	999	1048
381	860	1685	1036	1091
391	928	1819	1103	1158
399	951	1932	1154	1212
