depth	min	max	median	mean
2	5	111	57	58
10	74	329	194	195
20	181	1007	437	481
40	506	1749	1052	1071
60	997	2286	1673	1663
80	1683	2665	2290	2257
100	2388	3066	2706	2712
120	2658	3426	3051	3049
140	3023	3706	3393	3384
162	3388	4064	3706	3714
180	3586	4383	3948	3959
200	3796	4683	4219	4225
220	4036	4959	4494	4496
240	4301	5213	4776	4769
260	4575	5435	5054	5041
280	4884	5646	5328	5313
300	5219	5858	5597	5579
320	5422	6128	5784	5782
340	5605	6368	5985	5986
362	5812	6599	6209	6209
380	5985	6783	6394	6392
400	6190	6973	6595	6594
420	6409	7154	6801	6796
440	6634	7314	7003	6997
460	6879	7483	7207	7200
480	7100	7754	7416	7418
500	7296	8080	7641	7653
520	7498	8398	7868	7889
540	7710	8686	8090	8123
560	7955	8958	8309	8359
580	8210	9329	8627	8672
600	8506	9761	9044	9067
620	8854	10175	9440	9456
640	9239	10580	9825	9844
660	9721	10962	10194	10234
670	10050	11207	10464	10506
673	10223	11294	10624	10661
676	10307	11436	10785	10815
678	10349	11581	10890	10919
681	10416	11809	11035	11059
683	10470	11925	11109	11132
685	10512	12068	11184	11205
687	10545	12267	11251	11278
691	10613	12643	11373	11409
694	10666	12719	11437	11473
