depth	min	max	median	mean
11	-28	281	123	122
18	-15	491	233	231
28	219	575	387	388
38	468	622	547	546
48	569	777	674	674
57	597	991	781	784
67	746	1094	896	901
77	904	1163	1013	1018
87	1020	1455	1197	1207
97	1062	2035	1383	1427
107	1182	2287	1615	1649
117	1248	2512	1863	1870
127	1461	2681	2106	2096
137	1599	2833	2375	2324
147	2048	2951	2581	2555
157	2511	3029	2794	2787
167	2899	3195	3036	3040
177	2986	3800	3267	3301
187	3141	4099	3542	3562
197	3233	4320	3846	3824
207	3646	4501	4085	4077
217	4078	4638	4318	4327
227	4424	4795	4542	4556
237	4501	5062	4781	4777
247	4757	5227	4968	4974
257	4982	5319	5151	5160
267	5122	5643	5364	5369
277	5174	6134	5563	5587
287	5341	6365	5794	5812
297	5452	6557	6053	6039
307	5821	6704	6262	6259
317	6169	6830	6473	6475
327	6469	7026	6719	6727
337	6587	7429	6983	6993
347	6915	7646	7249	7257
357	7219	7759	7534	7521
366	7648	7907	7758	7764
376	7750	8471	8005	8036
386	7892	8837	8252	8285
396	7998	9085	8516	8518
406	8245	9289	8740	8747
416	8451	9465	8979	8972
426	8793	9687	9256	9245
436	9029	10087	9544	9549
446	9343	10420	9851	9858
456	9574	10694	10191	10170
466	9985	10952	10470	10466
479	10389	11313	10819	10837
