labid,age,error,depth,cc
Core top,-25,5,0.5,0
A-3700,990,100,342.5,1
A-3701,2470,100,692.5,1
A-3702,3720,120,1037.5,1
A-3703,4260,150,1389.5,1
A-3709,6690,190,1707.5,1
A-3219,7820,160,1732.5,1
A-3704,8140,160,1765,1
