depth	min	max	median	mean
1	-29	19	-11	-9
15	-17	518	97	139
17	-17	589	113	160
19	-16	661	129	182
21	-7	703	147	203
23	2	717	174	225
25	8	732	203	247
26.5	12	743	224	264
30	19	785	269	303
31	21	798	281	314
43	69	1012	409	445
45	84	1023	432	467
50	109	1073	494	521
80	294	1402	845	847
105	586	1564	1121	1107
108	636	1580	1153	1139
110	659	1588	1174	1160
115	697	1620	1232	1213
118	722	1646	1266	1245
120	735	1673	1288	1266
125	871	1690	1329	1317
130	984	1713	1376	1368
144	1232	1812	1513	1513
158	1390	2006	1653	1663
159	1393	2034	1663	1673
193	1577	2511	1994	2007
220	1747	2830	2275	2278
260	2127	3138	2675	2662
319	2888	4060	3304	3348
359	3202	4775	3911	3932
399	3683	5248	4566	4538
430	4375	5496	5021	5001
440	4530	5595	5177	5147
450	4963	5713	5379	5355
455	5038	5867	5469	5460
460	5086	6136	5551	5564
470	5273	6229	5780	5771
480	5351	6502	6001	5978
500	6014	6707	6382	6379
519	6184	7277	6644	6675
549	6618	7663	7170	7162
579	7365	8071	7690	7701
615	7803	9151	8530	8516
630	8350	9344	8876	8864
650	8725	9590	9244	9223
667	8917	9909	9428	9426
670	8963	9935	9462	9460
672	8982	9955	9485	9483
675	9012	9993	9519	9518
680	9045	10073	9572	9575
682	9101	10081	9592	9598
685	9181	10092	9621	9632
712	9581	10571	10051	10052
729	9819	11064	10393	10407
732	9850	11119	10461	10470
742	10008	11371	10680	10680
743	10055	11378	10697	10701
747	10229	11425	10771	10785
748	10265	11441	10792	10806
752	10375	11505	10868	10890
753	10397	11529	10891	10911
756	10445	11606	10955	10974
762	10528	11774	11083	11099
773	10642	12255	11280	11322
783	10737	12782	11449	11526
785	10767	12835	11487	11567
805	10952	13643	11866	11976
815	11038	14016	12057	12181
