labID,	age,	error,	depth,	cc
Core top,	-29,	31,	0,	0
Tephra,	3600,	500,	150,	0
W-4929,	4830,	80,	134.5,	1
W-4625,	6930,	90,	173.5,	1
W-4931,	8120,	110,	237,	1
W-4915,	11060,	100,	381.5,	1
W-4928,	14970,	170,	495,	1
W-4918,	15110,	120,	598,	1
W-4642,	21500,	250,	792.5,	1
W-4640,	23900,	240,	967.5,	1
W-4930,	25800,	400,	1113.5,	1
W-4630,	25690,	420,	203,	1
W-4925,	27750,	550,	1342.5,	1
W-4379,	39000,	1,	1512.5,	1
