labid,age,error,depth,cc
Core top,0,30,0,0
Tephra,3450,450,104,0
QL-1640,5820,50,185,1
Tephra,6850,150,241.5,0
QL-1601,8280,120,304,1
QL-1641,9730,400,321,1
QL-1642,16050,400,435.5,1
QL-1603,18190,100,485,1
QL-1643,21100,400,580.5,1
QL-1644,21040,400,580.5,1
QL-1646,26200,200,705,1
QL-1603,32700,450,775,1
