depth	min	max	median	mean
265	10142	11828	11182	11128
270	10359	11865	11258	11225
275	10555	11910	11336	11323
280	10692	11967	11418	11420
290	10862	12084	11559	11566
300	10971	12172	11666	11662
305	11010	12237	11719	11711
310	11091	12270	11769	11760
315	11168	12309	11822	11810
320	11236	12356	11874	11859
325	11285	12412	11924	11908
330	11362	12440	11974	11957
340	11481	12523	12077	12056
345	11523	12575	12126	12105
350	11595	12607	12177	12154
355	11659	12639	12227	12204
360	11713	12680	12280	12253
370	11842	12762	12381	12353
380	11965	12842	12483	12453
385	12014	12895	12534	12503
390	12084	12937	12589	12556
395	12138	12996	12638	12608
400	12183	13072	12685	12661
405	12217	13168	12727	12714
410	12282	13215	12778	12768
415	12337	13286	12828	12821
420	12378	13369	12876	12874
425	12410	13473	12923	12928
435	12545	13596	13025	13035
450	12703	13831	13177	13196
460	12814	13970	13279	13302
480	13071	14293	13478	13517
490	13221	14478	13595	13642
500	13344	14692	13734	13784
