labID,	age,	error,	depth,	cc
unassigned,	-54,	1,	0,	0
unassigned,	-52,	1,	1,	0
unassigned,	-50,	1,	2,	0
unassigned,	-46,	1,	3,	0
unassigned,	-43,	1,	4,	0
unassigned,	-40,	1,	5,	0
unassigned,	-35,	1,	6,	0
unassigned,	-16,	3,	10,	0
unassigned,	0,	7,	14,	0
unassigned,	27,	9,	20,	0
unassigned,	40,	16,	22,	0
unassigned,	58,	16,	24.5,	0
unassigned,	74,	33,	26,	0
