depth	min	max	median	mean
1.25	36577	618877	41016	72045
3.75	36864	619182	41278	72296
6.25	37105	619603	41531	72545
8.75	37401	619794	41774	72794
11.25	37710	619930	42037	73046
13.75	37995	620056	42293	73302
16.25	38300	620206	42530	73545
18.75	38623	620377	42734	73773
22.5	38967	620645	43045	74101
27.5	39431	621151	43425	74538
32.5	39981	621608	43820	74980
37.5	40443	622246	44217	75408
42.5	40952	622904	44607	75837
47.5	41450	623366	44991	76267
52.5	42038	623842	45369	76700
57.5	42555	625170	45769	77140
61.25	42947	626420	46096	77479
63.75	43209	626638	46325	77717
66.25	43452	626834	46561	77963
68.75	43645	627023	46815	78217
71.25	43854	627208	47065	78469
73.75	44019	627349	47346	78720
76.25	44227	627722	47617	78976
78.75	44447	628319	47859	79235
81.25	44661	628956	48110	79491
