labid,age,error,depth,cc
Core top,-50,1,0,0
Ambrosia rise,100,20,29.5,0
GX-28713,970,40,91,1
CURL-5454,1520,50,129,1
GX-28986,2210,40,171,1
GX-28985,2670,40,215,1
GX-28984,3640,40,275,1
GX-28982,4230,40,305,1
UGA-11023,4460,40,328,1
GX-28983,6010,40,375,1
CURL-5449,9350,55,465,1
