"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1765,1709,"Lac Montagnais",4791,"Core top",0,0,8510,210,0,0,0,0
1765,1709,"Lac Montagnais",4792,"Radiocarbon",8510,415,8510,210,8370,8650,140,1
