"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
3054,2955,"Head Lake",7656,"Core top",-39,0,9710,-40,-39,-19,10,0
3054,2955,"Head Lake",7657,"Radiocarbon, reservoir correction",150,12.5,9710,-40,-39,450,244.5,1
3054,2955,"Head Lake",7658,"Radiocarbon, reservoir correction",3730,25,9710,-40,3350,4110,380,1
3054,2955,"Head Lake",7659,"Radiocarbon, reservoir correction",8990,37.5,9710,-40,8410,9570,580,1
3054,2955,"Head Lake",7660,"Radiocarbon, reservoir correction",9560,47.5,9710,-40,9240,9880,320,1
