"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
683,665,"Devils Lake, Main Bay",1873,"Core top",20,0,6000,0,0,40,"COHMAP chron 1","1 C-14 date. No ragweed rise. Data from McAndrews. Age bounds for application of the model: top = 0; bottom = 6000.",TRUE,443,-99.00776,-98.89343
683,665,"Devils Lake, Main Bay",1874,"Radiocarbon",6120,600,6000,0,6000,6240,"COHMAP chron 1","1 C-14 date. No ragweed rise. Data from McAndrews. Age bounds for application of the model: top = 0; bottom = 6000.",TRUE,443,-99.00776,-98.89343
