depth	min	max	median	mean
0	3596	6256	5320	5214
20	4229	6437	5705	5621
40	4710	6549	5934	5859
130	6291	6892	6652	6635
150	6532	6972	6784	6775
160	6582	7030	6837	6829
170	6652	7054	6884	6875
180	6693	7098	6932	6921
190	6737	7118	6967	6954
200	6773	7151	7002	6987
210	6821	7175	7038	7019
220	6853	7209	7073	7051
230	6910	7248	7119	7097
234	6924	7269	7135	7115
237	6932	7294	7146	7129
241	6951	7325	7160	7148
245	6980	7340	7178	7169
250	7006	7366	7201	7195
255	7027	7397	7223	7220
260	7041	7441	7246	7246
265	7091	7454	7270	7272
270	7133	7472	7293	7298
275	7164	7491	7317	7323
280	7185	7522	7342	7349
282	7244	7538	7379	7388
287	7367	7610	7479	7486
