labid,age,error,depth,cc
unassigned,6160,90,30,1
unassigned,5950,90,140,1
unassigned,6440,90,175,1
unassigned,6060,90,225,1
unassigned,6070,90,225,1
unassigned,6400,90,284.5,1
unassigned,6490,90,284.5,1
unassigned,6960,90,299.5,1
