depth	min	max	median	mean
0.25	-29	-19	-23	-24
1.75	-2	6	1	1
2.75	15	24	17	18
3.75	32	43	33	34
4.75	48	62	50	51
5.75	57	73	59	60
6.75	64	81	66	68
7.75	71	89	73	75
8.75	78	97	80	82
9.75	84	105	87	89
10.75	87	108	91	92
11.75	88	111	93	94
12.75	88	115	94	96
16.75	92	162	112	116
20.75	99	277	140	152
24.75	107	363	174	190
28.75	122	424	216	230
33.5	144	497	262	278
41.5	187	627	342	357
