"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
2262,2187,"L'Anse aux Meadows Road Cut Bog",5945,"Core top",-32,0,6280,-10,-32,-12,10,0
2262,2187,"L'Anse aux Meadows Road Cut Bog",5946,"Radiocarbon",2375,82.5,6280,-10,2195,2555,180,1
2262,2187,"L'Anse aux Meadows Road Cut Bog",5947,"Radiocarbon",6340,172.5,6280,-10,6090,6590,250,1
