"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1717,1661,"Mayberry Well",4652,"Core top",0,0,18340,210,-30,30,30,0
1717,1661,"Mayberry Well",4653,"Radiocarbon",17750,167.5,18340,210,17330,18170,420,1
