depth	min	max	median	mean
0	-58	-52	-55	-55
10	-43	212	46	58
20	44	349	227	209
30	186	1125	545	583
40	464	1323	960	937
50	1158	1471	1319	1316
60	1371	1945	1556	1584
70	1487	2144	1782	1794
80	1631	2281	2044	2013
90	2156	2512	2313	2317
100	2331	3346	2755	2781
110	2659	3603	3261	3214
120	3522	3987	3710	3723
130	3772	5415	4531	4566
140	5493	6181	5842	5837
150	7292	7791	7571	7564
160	8083	9424	8884	8856
170	9202	9836	9568	9560
180	9409	10017	9761	9751
185	9562	10061	9852	9843
190	9645	10139	9948	9934
195	9873	10352	10151	10138
200	9955	10802	10320	10341
205	10338	10925	10598	10606
210	10554	11144	10863	10871
215	10809	11321	11062	11067
220	10879	11703	11249	11262
225	11330	11837	11555	11562
230	11548	12192	11857	11861
235	11963	12434	12219	12211
240	12125	12865	12591	12562
245	12562	12946	12742	12742
