depth	min	max	median	mean
0	-50	-21	-35	-35
5	-32	193	22	38
10	-7	317	92	108
22	90	557	264	280
42	276	930	545	562
61	470	1250	812	825
80	686	1561	1081	1092
100	914	1894	1363	1375
118	1131	2171	1619	1630
138	1370	2494	1906	1911
158	1619	2812	2188	2194
185	1943	3216	2572	2572
215	2332	3672	3001	2991
230	2546	3919	3234	3222
240	2705	4070	3405	3394
250	2867	4238	3579	3568
257	3006	4348	3702	3692
265	3121	4478	3844	3832
285	3462	4820	4185	4176
300	3730	5056	4461	4441
315	3995	5298	4708	4699
330	4276	5524	4979	4964
337	4443	5637	5136	5111
343	4617	5743	5265	5241
350	4787	5872	5419	5392
355	4912	5962	5521	5499
360	5050	6045	5629	5609
365	5186	6132	5735	5716
370	5353	6222	5852	5831
377	5543	6328	5997	5983
385	5802	6477	6171	6159
390	5975	6571	6272	6269
395	6202	6641	6369	6381
400	6295	6926	6518	6545
404	6377	7099	6651	6673
410	6492	7353	6850	6869
415	6610	7539	7019	7033
422	6809	7777	7257	7264
430	7010	8051	7525	7526
435	7153	8216	7696	7693
440	7319	8353	7867	7860
445	7493	8476	8039	8027
450	7666	8609	8209	8192
457	7972	8776	8445	8426
466	8358	8993	8715	8712
475	8490	9254	8881	8881
485	8643	9511	9064	9069
515	9093	10233	9612	9624
550	9621	11015	10247	10266
585	10145	11776	10861	10886
615	10596	12397	11393	11417
650	11148	13116	12007	12038
685	11696	13831	12613	12654
715	12160	14411	13143	13185
750	12726	15127	13767	13807
785	13281	15843	14374	14421
815	13757	16462	14894	14954
850	14305	17182	15503	15570
885	14850	17881	16113	16196
900	15113	18230	16397	16474
915	15351	18553	16669	16752
930	15605	18846	16949	17032
950	15958	19253	17311	17403
975	16409	19762	17771	17865
985	16607	19943	17949	18047
990	16693	20041	18032	18140
995	16766	20149	18129	18235
1000	16866	20266	18221	18327
1005	16953	20370	18322	18419
1015	17126	20569	18526	18601
