depth	min	max	median	mean
2	-60	-37	-52	-51
6	-58	7	-37	-34
7	-57	19	-33	-29
23	-40	172	31	41
40	-9	244	116	117
50	46	263	180	172
56	67	283	217	205
62	97	350	260	248
70	146	530	334	335
80	187	789	425	443
90	283	864	553	558
100	327	1009	677	674
105	420	1026	731	729
110	474	1052	790	785
115	518	1085	853	840
120	549	1143	914	896
125	686	1159	963	951
135	930	1210	1064	1063
140	995	1258	1119	1119
150	1093	1498	1303	1300
155	1115	1665	1391	1391
160	1134	1837	1480	1481
165	1317	1854	1577	1580
175	1648	1915	1778	1779
190	1843	2304	2046	2054
191	1848	2341	2062	2072
205	1963	2730	2298	2316
215	2054	2834	2510	2488
225	2263	2950	2682	2660
230	2447	2970	2760	2745
235	2615	3003	2839	2830
240	2727	3066	2925	2915
245	2780	3107	2971	2957
255	2808	3272	3049	3043
270	2959	3530	3271	3263
285	3226	3822	3534	3531
295	3549	3883	3710	3712
300	3650	3959	3797	3802
305	3700	4017	3860	3859
310	3729	4127	3912	3916
315	3749	4266	3961	3973
320	3763	4413	4010	4030
325	3823	4441	4073	4088
335	3890	4530	4201	4204
342	3953	4617	4283	4285
350	4067	4659	4383	4378
365	4320	4771	4576	4569
375	4553	4845	4722	4718
390	4736	5456	5053	5063
400	4795	6060	5294	5332
405	4943	6129	5449	5471
410	5030	6201	5611	5610
415	5096	6295	5781	5748
422	5270	6479	5976	5942
430	5739	6526	6180	6165
440	6088	6654	6469	6444
445	6433	6710	6574	6572
450	6520	6959	6688	6699
455	6550	7341	6784	6826
460	6572	7732	6879	6953
465	6639	7856	6984	7052
470	6682	8001	7089	7151
475	6713	8183	7184	7250
485	6810	8535	7367	7447
