depth	min	max	median	mean
2	-30	4	-14	-14
4	-28	21	-9	-7
5	-27	30	-7	-4
6	-24	33	-3	-1
8	-21	42	3	5
10	-18	54	9	11
12	-13	61	15	18
14	-10	70	22	24
16	-6	78	28	30
18	-1	85	34	36
20	2	95	40	42
22	7	102	47	49
24	11	111	53	55
26	16	118	59	62
28	19	127	66	68
30	23	136	72	74
32	28	144	78	80
34	31	154	84	86
36	36	162	89	92
38	41	172	95	98
41	47	185	105	107
43	52	192	111	113
45	56	201	117	120
48	63	213	126	129
50	67	222	133	136
52	73	230	139	142
54	77	240	145	148
56	82	247	150	154
58	87	253	157	160
60	91	261	163	166
62	96	269	169	172
64	100	276	176	179
66	105	285	182	185
68	109	292	189	191
70	113	301	194	197
72	118	307	201	204
74	123	316	207	210
76	128	323	213	216
