depth	min	max	median	mean
2.5	5	166	52	61
15	29	998	314	369
25	157	1226	585	611
35	324	1484	837	854
45	458	1760	1095	1098
55	724	1894	1347	1337
65	1033	2079	1585	1578
75	1269	2258	1842	1821
85	1749	2405	2073	2079
95	1938	2771	2328	2335
105	2039	3297	2560	2590
115	2253	3559	2844	2860
125	2462	3867	3112	3126
135	2629	4146	3392	3390
145	2935	4285	3661	3648
157.5	3328	4504	3987	3969
167.5	3652	4688	4248	4226
177.5	4088	4819	4486	4483
187.5	4269	5135	4706	4706
197.5	4400	5532	4903	4917
207.5	4530	5800	5118	5130
217.5	4712	6008	5327	5339
227.5	4874	6243	5535	5547
237.5	5069	6432	5759	5755
247.5	5311	6604	5969	5962
257.5	5536	6787	6178	6171
267.5	5790	6959	6383	6380
277.5	6214	7123	6587	6608
282.5	6345	7222	6701	6725
287.5	6484	7411	6871	6894
292.5	6580	7779	7092	7116
297.5	6650	8281	7292	7338
302.5	6792	8623	7507	7557
307.5	6935	8784	7748	7774
312.5	7041	9029	7979	7991
317.5	7240	9257	8198	8212
322.5	7458	9378	8447	8437
327.5	7605	9558	8691	8663
332.5	7902	9754	8909	8885
337.5	8288	9837	9117	9104
342.5	8522	9969	9347	9322
347.5	8902	10117	9563	9555
352.5	9325	10242	9788	9800
357.5	9521	10599	10043	10046
362.5	9738	10908	10266	10278
367.5	9968	11045	10494	10497
372.5	10113	11276	10718	10716
377.5	10269	11487	10897	10899
387.5	10508	11847	11211	11191
