"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
16165,10513,"No Name West midden",35503,"Radiocarbon",24400,0,24860,23940,23940,24860,"Neotoma 1",NA,TRUE,1310,-116.56667,35.43333,0,460,1
