depth	min	max	median	mean
4.5	-41	118	33	35
11.5	-33	370	154	161
19.5	-23	657	295	305
40	535	831	670	667
50	696	1110	831	857
60	708	1635	982	1047
70	758	1677	1198	1201
90	1571	1923	1735	1736
100	1667	2836	2038	2117
110	2012	3777	2903	2905
120	2112	5170	3723	3693
126	2946	5211	4074	4077
128	3218	5237	4198	4205
132	3715	5277	4438	4460
134	3898	5289	4580	4588
140	4238	5491	5028	4972
150	5335	5653	5498	5495
160	5398	6785	5955	6018
170	5692	6852	6296	6298
180	5768	7054	6654	6577
190	6770	7213	6973	6982
210	7087	8650	7678	7738
220	7181	9196	8034	8088
230	7536	9266	8460	8440
240	7659	9431	8957	8791
247	8273	9442	9121	9014
257	9118	9465	9350	9332
261	9347	9544	9497	9485
264.5	9556	9764	9692	9685
267	9687	9929	9832	9829
271.5	9923	10243	10088	10087
273.5	10019	10386	10204	10201
277	10174	10638	10408	10402
