labid,age,error,depth,cc
Core top,-55,1,0,0
unassigned,-54,1,0.5,0
unassigned,-50,1,1,0
unassigned,-45,1,1.5,0
unassigned,-39,1,2,0
unassigned,-32,1,2.5,0
unassigned,-23,1,3,0
unassigned,-11,2,3.5,0
unassigned,2,4,4,0
unassigned,13,5,4.5,0
unassigned,26,8,5,0
unassigned,39,10,5.5,0
unassigned,54,14,6,0
unassigned,66,17,6.5,0
Beta237039,2680,50,21.5,1
Beta237040,2990,40,29.5,1
Beta241484,2370,40,38,1
Beta237041,3910,40,50,1
