depth	min	max	median	mean
1.25	-54	-45	-48	-48
2.25	-47	-32	-35	-37
3.25	-40	-19	-23	-25
4.25	-34	-5	-11	-13
5.25	-21	19	10	7
6.25	0	86	54	51
7.25	16	154	99	95
8.25	31	223	144	140
9.25	46	292	189	184
10.25	133	407	279	277
11.25	255	804	513	518
12.25	303	1254	747	758
13.25	333	1720	982	998
14.25	360	2190	1220	1239
15.25	492	2556	1458	1482
16.25	942	2596	1713	1731
17.25	1374	2640	1965	1980
19.25	2082	2749	2494	2478
21.25	2391	2901	2757	2732
23.25	2538	2996	2861	2840
25.25	2625	3168	2953	2945
26.25	2726	3182	2989	2984
27.25	2815	3203	3028	3022
28.25	2867	3234	3067	3061
29.25	2898	3285	3106	3100
31.25	2954	3367	3170	3164
32.25	2977	3421	3195	3192
33.25	2992	3491	3219	3220
35.25	3017	3643	3265	3277
36.25	3045	3684	3295	3312
37.25	3069	3730	3325	3347
38.25	3084	3794	3355	3381
39.25	3098	3868	3386	3416
41.5	3192	3987	3530	3544
43.25	3236	4076	3667	3663
45.5	3320	4243	3832	3818
47.5	3435	4288	3990	3960
