"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
7840,6483,"Roberts Creek DPS-9",5955,"Radiocarbon",3080,8,3200,2960,2960,3200,"NAPD 1",NA,FALSE,308,-91.50028,42.98611,0,120,1
