depth	min	max	median	mean
50	20	113	77	74
54	25	118	83	79
58	27	123	88	84
58.0000066666667	64	127	93	93
62	81	148	111	112
71	97	282	163	171
77	115	356	200	210
91	170	447	296	301
107	299	512	417	408
115	340	585	468	461
123	372	675	515	514
139	449	795	616	616
155	548	900	720	721
171	688	1006	820	824
187	835	1293	987	1007
193	858	1586	1075	1115
