"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
2919,2822,"Volo Bog",7326,"Core top",10,0,11000,0,-20,40,"COHMAP chron 1","Ragweed rise 15cm. Peat above 640cm, gyttja 640 to 860cm. 6 C-14 dates. Age bounds for application of the model: top = 0; bottom = 11000.",TRUE,229,-88.18475,42.35154,30,0,1
2919,2822,"Volo Bog",7327,"Biostratigraphic, pollen",150,15,11000,0,100,200,"COHMAP chron 1","Ragweed rise 15cm. Peat above 640cm, gyttja 640 to 860cm. 6 C-14 dates. Age bounds for application of the model: top = 0; bottom = 11000.",TRUE,229,-88.18475,42.35154,50,0,0
2919,2822,"Volo Bog",7328,"Radiocarbon",1050,105,11000,0,950,1150,"COHMAP chron 1","Ragweed rise 15cm. Peat above 640cm, gyttja 640 to 860cm. 6 C-14 dates. Age bounds for application of the model: top = 0; bottom = 11000.",TRUE,229,-88.18475,42.35154,100,1,1
2919,2822,"Volo Bog",7329,"Radiocarbon",2330,267.5,11000,0,2160,2500,"COHMAP chron 1","Ragweed rise 15cm. Peat above 640cm, gyttja 640 to 860cm. 6 C-14 dates. Age bounds for application of the model: top = 0; bottom = 11000.",TRUE,229,-88.18475,42.35154,170,1,1
2919,2822,"Volo Bog",7330,"Radiocarbon",4680,485,11000,0,4530,4830,"COHMAP chron 1","Ragweed rise 15cm. Peat above 640cm, gyttja 640 to 860cm. 6 C-14 dates. Age bounds for application of the model: top = 0; bottom = 11000.",TRUE,229,-88.18475,42.35154,150,1,1
2919,2822,"Volo Bog",7331,"Radiocarbon",6090,605,11000,0,5990,6190,"COHMAP chron 1","Ragweed rise 15cm. Peat above 640cm, gyttja 640 to 860cm. 6 C-14 dates. Age bounds for application of the model: top = 0; bottom = 11000.",TRUE,229,-88.18475,42.35154,100,1,1
2919,2822,"Volo Bog",7332,"Radiocarbon",10590,803,11000,0,10340,10840,"COHMAP chron 1","Ragweed rise 15cm. Peat above 640cm, gyttja 640 to 860cm. 6 C-14 dates. Age bounds for application of the model: top = 0; bottom = 11000.",TRUE,229,-88.18475,42.35154,250,1,1
2919,2822,"Volo Bog",7333,"Radiocarbon",11070,855,11000,0,10860,11280,"COHMAP chron 1","Ragweed rise 15cm. Peat above 640cm, gyttja 640 to 860cm. 6 C-14 dates. Age bounds for application of the model: top = 0; bottom = 11000.",TRUE,229,-88.18475,42.35154,210,1,1
