depth	min	max	median	mean
1	-24	-19	-22	-22
2	-23	-18	-21	-21
5	-19	-14	-17	-16
7.5	-16	-10	-13	-13
10	-14	-6	-10	-10
15	-9	3	-3	-3
20	-4	12	4	4
20.5	-3	13	5	5
25	4	44	21	22
27	6	61	27	29
29.5	7	81	35	38
30	7	86	37	39
35	10	128	53	57
40	12	170	70	75
45	25	180	85	89
50	33	192	101	104
55	38	208	116	118
60	44	231	131	132
65	64	240	145	147
70	77	250	160	161
75	87	265	176	175
80	94	283	190	190
85	124	290	203	204
90	148	301	217	218
100	177	329	245	247
103	204	346	264	267
105	215	360	277	280
110	231	425	307	312
120	249	589	363	378
130	298	665	444	454
140	323	809	517	530
150	389	873	597	606
160	425	978	675	681
170	517	1034	752	758
180	569	1123	832	835
185	652	1148	871	878
190	717	1181	910	920
192	737	1197	926	938
195	763	1224	949	963
200	792	1283	991	1006
210	885	1684	1176	1204
220	929	2274	1335	1402
230	1053	2540	1537	1602
