depth	min	max	median	mean
0	-55	57	1	1
10	4	143	70	71
30	77	585	254	277
50	175	1086	516	547
70	323	1337	810	815
90	588	1528	1101	1088
110	909	1686	1357	1341
130	1088	1897	1526	1518
150	1212	2086	1639	1644
170	1351	2266	1753	1770
190	1490	2439	1869	1895
220	1734	2832	2141	2181
240	1933	3428	2579	2614
270	2674	3834	3285	3275
290	3037	4133	3651	3636
335	3492	4999	4197	4215
365	3816	5407	4560	4583
375	3920	5516	4686	4704
385	4221	5662	4878	4895
410	4772	6324	5653	5611
440	5170	7661	6326	6347
490	6174	8508	7425	7404
540	7717	9291	8465	8481
580	8710	11678	10002	10056
610	10222	12332	11354	11335
620	10616	12617	11806	11757
632	11305	12814	12130	12112
640	11436	13248	12351	12350
650	11728	13501	12586	12595
660	11868	14018	12802	12840
