labid,age,error,depth,cc
Core top,0,20,0,0
Biostratigraphic_ pollen,150,50,20,0
GX-5367,1670,150,115.5,1
GX-4576,1850,120,208.5,1
GX-5368,3440,165,285.5,1
GX-4577,3935,165,390.5,1
GX-5369,5175,215,405.5,1
GX-5370,7695,195,545.5,1
GX-4578,10475,230,629.5,1
Biostratigraphic_ pollen,12400,500,655,0
