"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
1643,1593,"Little Pine Lake",4175,"Annual laminations (varves)",10,10,NA,NA,5,14,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4176,"Annual laminations (varves)",20,20,NA,NA,15,24,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4177,"Annual laminations (varves)",30,30,NA,NA,25,34,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4178,"Annual laminations (varves)",40,40,NA,NA,35,44,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4179,"Annual laminations (varves)",50,50,NA,NA,45,54,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4180,"Annual laminations (varves)",60,60,NA,NA,55,64,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4181,"Annual laminations (varves)",70,70,NA,NA,65,74,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4182,"Annual laminations (varves)",80,80,NA,NA,75,84,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4183,"Annual laminations (varves)",90,90,NA,NA,85,94,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4184,"Annual laminations (varves)",100,100,NA,NA,95,104,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4185,"Annual laminations (varves)",110,110,NA,NA,105,114,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4186,"Annual laminations (varves)",120,120,NA,NA,115,124,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
1643,1593,"Little Pine Lake",4187,"Annual laminations (varves)",130,130,NA,NA,125,134,"NAPD 2","varve years.",FALSE,330,-91.48333,45.28333,4.5,0,1
