depth	min	max	median	mean
5	340	631	509	504
17	1114	1922	1575	1563
25	1375	2105	1774	1765
37	1682	2422	2040	2042
50	1930	2696	2299	2301
67	2197	3027	2585	2592
75	2292	3184	2723	2727
87	2567	3313	2921	2925
100	2831	3576	3185	3189
112	3037	3912	3446	3454
125	3349	4245	3743	3759
137	3687	4557	4078	4091
150	4016	5279	4646	4645
160	4307	5495	4932	4922
167	4474	5723	5123	5116
175	4789	5895	5340	5341
185	5170	6223	5684	5693
192	5355	6822	5956	5991
200	5593	7501	6310	6374
205	5683	8034	6536	6629
210	5757	8704	6762	6884
215	5940	9022	7006	7132
220	6054	9382	7262	7380
