depth	min	max	median	mean
0	-68	41	-8	-9
20	-1	230	85	93
40	78	369	185	194
60	200	678	361	382
82.5	453	1472	876	896
140	1957	2851	2360	2373
175	3008	4067	3688	3656
220	3781	4658	4295	4276
260	4452	5030	4751	4749
300	4842	5456	5151	5152
340	5376	6064	5671	5686
390	6065	7041	6650	6620
420	6361	7373	6915	6896
460	6825	7885	7367	7365
500	7998	8830	8298	8313
520	8450	9818	9100	9109
540	9156	10703	10026	9987
560	10141	11566	10825	10837
580	10619	12840	11550	11598
600	11086	13851	12335	12365
605	11282	13997	12529	12556
610	11420	14195	12730	12748
615	11531	14477	12927	12940
620	11711	14616	13107	13121
625	11862	14815	13286	13302
630	11964	15073	13462	13483
635	12165	15189	13631	13656
640	12289	15382	13798	13828
645	12399	15609	13955	14000
650	12601	15726	14113	14176
655	12735	15883	14273	14351
658	12807	16013	14370	14457
665	12968	16231	14551	14645
700	13582	17164	15336	15384
