labid,age,error,depth,cc
Core top,0,20,0,0
Biostratigraphic_ pollen,200,50,50,0
unassigned,1995,100,130,1
unassigned,3690,125,175,1
unassigned,4200,115,250,1
unassigned,4325,115,290,1
unassigned,4725,100,330,1
unassigned,6175,115,395,1
unassigned,5725,110,450,1
unassigned,7435,130,500,1
unassigned,9255,145,550,1
unassigned,11650,1000,620,1
unassigned,13510,300,665,1
