labid,age,error,depth,cc
Core top,-49,51,0,0
WW-3392,670,40,59,1
WW-3393,5080,40,559,1
WW-2705,6055,65,629,1
WW-3395,6980,40,751.5,1
WW-3396,7360,40,765,1
WW-2706,7740,80,779,1
WW-3397,7780,40,779,1
