depth	min	max	median	mean
0	-63	114	5	9
2	-19	301	103	115
4	2	559	194	220
6	15	819	288	326
8	30	1084	381	432
10	42	1350	474	538
12	54	1614	567	644
14	66	1880	658	750
16	132	2038	762	858
18	216	2076	888	970
20	285	2139	1018	1081
22	343	2215	1151	1192
24	391	2287	1287	1304
26	430	2377	1417	1415
28	470	2508	1541	1526
30	507	2669	1655	1637
36	1071	2776	1983	1962
40	1320	2878	2215	2178
45	1519	3089	2510	2448
51	2085	3152	2722	2694
56	2437	3233	2916	2899
60	2603	3393	3071	3063
68	2782	3539	3203	3196
70	2824	3602	3234	3229
76	2904	3795	3322	3328
80	2972	3839	3388	3393
84	3031	3899	3456	3457
90	3091	4036	3552	3554
96	3224	4099	3651	3654
100	3290	4159	3721	3720
104	3333	4240	3790	3786
112	3542	4333	3908	3918
116	3626	4385	3974	3984
120	3678	4466	4039	4050
124	3759	4562	4133	4140
130	3823	4782	4267	4276
136	3900	5046	4392	4413
140	3987	5129	4492	4508
144	4042	5224	4587	4604
150	4107	5459	4726	4746
156	4262	5549	4876	4886
160	4319	5626	4980	4979
166	4413	5780	5128	5119
172	4589	5857	5268	5256
176	4673	5928	5364	5348
180	4735	6028	5461	5440
184	4878	6063	5549	5531
190	5037	6153	5696	5668
195	5125	6265	5820	5782
200	5434	6321	5927	5911
204	5648	6381	6017	6013
210	5806	6520	6171	6167
216	6004	6721	6363	6361
220	6067	6920	6486	6491
224	6111	7169	6613	6620
230	6383	7293	6799	6810
236	6605	7397	7000	7000
240	6688	7539	7133	7126
