depth	min	max	median	mean
0	-33	-27	-30	-30
10	-2	65	32	32
15	12	112	63	63
20	26	160	94	94
25	85	436	257	260
35	112	1081	585	592
55	1020	1472	1240	1239
75	1302	1715	1491	1494
95	1381	1885	1616	1619
115	1491	2004	1744	1744
135	1680	2112	1863	1870
145	1744	2220	1942	1951
155	1776	2450	2024	2049
170	1852	2683	2171	2197
190	1964	2944	2375	2395
210	2100	3134	2588	2596
230	2275	3295	2796	2793
250	2471	3437	3001	2986
270	2752	3577	3191	3181
290	3132	3764	3409	3414
310	3313	4332	3712	3747
330	3476	5080	4071	4127
350	3656	5547	4438	4484
370	3916	5901	4834	4855
390	4224	6201	5248	5245
410	4572	6447	5668	5622
430	5026	6645	6059	5998
440	5187	6762	6276	6191
450	5818	6808	6424	6391
460	6215	6914	6602	6591
470	6469	7027	6743	6743
480	6528	7404	6869	6895
490	6621	7522	7002	7022
510	6779	7847	7265	7277
530	6961	8072	7544	7534
550	7208	8252	7808	7788
570	7623	8385	8059	8042
590	8082	8612	8342	8342
610	8260	9380	8651	8696
630	8416	10064	9005	9064
650	8607	10584	9376	9438
670	8836	11033	9768	9812
690	9111	11440	10158	10185
720	9595	12044	10723	10749
740	9831	12825	11108	11161
760	10069	13476	11499	11567
778	10297	14069	11854	11939
800	10594	14811	12289	12391
870	11564	16696	13715	13832
950	12774	18871	15341	15465
1080	14774	22146	17962	18104
