labid,age,error,depth,cc
Core top,-52,54,0,0
CAMS106161,600,100,17,1
CAMS104482,1170,35,27,1
CAMS106160,1150,60,31,1
CAMS111400,1505,40,41.5,1
CAMS110401,1740,35,46,1
CAMS111401,2185,40,58,1
CAMS110948,3000,60,79,1
CAMS111402,3145,35,87,1
CAMS100063,3860,45,99.5,1
CAMS110949,3770,40,100.5,1
CAMS110402,5050,45,115.5,1
CAMS110950,6350,110,161,1
CAMS113762,7460,110,207,1
CAMS122361,8710,40,299,1
CAMS111403,10220,160,325.5,1
CAMS110951,10740,80,381,1
CAMS122362,10870,80,426,1
