"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
278,272,"Black Pond",619,"Core top",-32,0,2740,-30,-32,0,16,0
278,272,"Black Pond",621,"Radiocarbon, reservoir correction",2540,264,2740,-30,2240,2840,300,1
